VesselInci,MonitorEve,MonitorE_2,EventLocat,QuadName,Latitude_d,Longitude_d,Latitude_1,Long_1,VesselType,VesselTy_1,Short_titl,CategoryNa,incident_c,Species_Na,Species_co,Notes
5377,7/14/2012,15:00,Lime Kiln .5mi S,181,48 30.469,123 09.537,48.50781666,-123.15895,private motor,PM,area restriction - SJIVNBZ (1/4mi),Area Restriction,40.1,killer whale - southern resident,SR- oror (SR),
5377,7/14/2012,15:00,Lime Kiln .5mi S,181,48 30.469,123 09.537,48.50781666,-123.15895,private motor,PM,Area restriction - SJIVNBZ (1/8mi),Area Restriction,40.6,killer whale - southern resident,SR- oror (SR),
5377,7/14/2012,15:00,Lime Kiln .5mi S,181,48 30.469,123 09.537,48.50781666,-123.15895,private motor,PM,200y/183m- fishing,Within 200m/yds,06.4,killer whale - southern resident,SR- oror (SR),
5378,7/14/2012,15:00,Lime Kiln .5mi S,181,48 30.469,123 09.537,48.50781666,-123.15895,private motor,PM,vessel inshore of whales,Inshore,07.0,killer whale - southern resident,SR- oror (SR),
5378,7/14/2012,15:00,Lime Kiln .5mi S,181,48 30.469,123 09.537,48.50781666,-123.15895,private motor,PM,area restriction - SJIVNBZ (1/4mi),Area Restriction,40.1,killer whale - southern resident,SR- oror (SR),
5379,7/14/2012,15:00,Lime Kiln .5mi S,181,48 30.469,123 09.537,48.50781666,-123.15895,private motor,PM,vessel inshore of whales,Inshore,07.0,killer whale - southern resident,SR- oror (SR),
5379,7/14/2012,15:00,Lime Kiln .5mi S,181,48 30.469,123 09.537,48.50781666,-123.15895,private motor,PM,area restriction - SJIVNBZ (1/4mi),Area Restriction,40.1,killer whale - southern resident,SR- oror (SR),
5357,7/14/2012,12:30,Iceberg Pt. 2mi W,186,48 25.563,123 56.347,48.42605,-123.9391167,private motor,PM,In path 200-400 yds,In Path,03.1A,killer whale - southern resident,SR- oror (SR),
5357,7/14/2012,12:30,Iceberg Pt. 2mi W,186,48 25.563,123 56.347,48.42605,-123.9391167,private motor,PM,200y/183m- stopped,Within 200m/yds,06.1,killer whale - southern resident,SR- oror (SR),
5357,7/14/2012,12:30,Iceberg Pt. 2mi W,186,48 25.563,123 56.347,48.42605,-123.9391167,private motor,PM,vessel within 100m - stopped,Within 100 m/yds,05.1,killer whale - southern resident,SR- oror (SR),
5358,7/14/2012,12:30,Iceberg Pt. 2mi W,186,48 25.563,123 56.347,48.42605,-123.9391167,private motor,PM,area restriction - SJIVNBZ (1/4mi),Area Restriction,40.1,killer whale - southern resident,SR- oror (SR),
5358,7/14/2012,12:30,Iceberg Pt. 2mi W,186,48 25.563,123 56.347,48.42605,-123.9391167,private motor,PM,200y/183m- under power,Within 200m/yds,06.2,killer whale - southern resident,SR- oror (SR),
5358,7/14/2012,12:30,Iceberg Pt. 2mi W,186,48 25.563,123 56.347,48.42605,-123.9391167,private motor,PM,speed > 7knts w/in 400m (coming on scene),Speed,02.1,killer whale - southern resident,SR- oror (SR),
5358,7/14/2012,12:30,Iceberg Pt. 2mi W,186,48 25.563,123 56.347,48.42605,-123.9391167,private motor,PM,vessel crossed the path of whales,In Path,03.3,killer whale - southern resident,SR- oror (SR),
5358,7/14/2012,12:30,Iceberg Pt. 2mi W,186,48 25.563,123 56.347,48.42605,-123.9391167,private motor,PM,non-compliant approach - head on,Approach,04.1,killer whale - southern resident,SR- oror (SR),
5358,7/14/2012,12:30,Iceberg Pt. 2mi W,186,48 25.563,123 56.347,48.42605,-123.9391167,private motor,PM,vessel within 100m - stopped,Within 100 m/yds,05.1,killer whale - southern resident,SR- oror (SR),
5388,7/15/2012,10:30,Pile Pt. .5 mi W,184,48 28.566,123 05.858,48.4761,-123.0976333,private motor,PM,200y/183m- stopped,Within 200m/yds,06.1,killer whale - southern resident,SR- oror (SR),
5389,7/15/2012,11:00,Pile Pt. .5mi W,184,48 28.785,123 06.420,48.47975,-123.107,ecotour CDN,EC,vessel within 100m - stopped,Within 100 m/yds,05.1,killer whale - southern resident,SR- oror (SR),
5389,7/15/2012,11:00,Pile Pt. .5mi W,184,48 28.785,123 06.420,48.47975,-123.107,ecotour CDN,EC,200y/183m- stopped,Within 200m/yds,06.1,killer whale - southern resident,SR- oror (SR),
5390,7/15/2012,11:00,Pile Pt. .5mi W,184,48 28.785,123 06.420,48.47975,-123.107,ecotour CDN,EC,In path 200-400 yds,In Path,03.1A,killer whale - southern resident,SR- oror (SR),
5390,7/15/2012,11:00,Pile Pt. .5mi W,184,48 28.785,123 06.420,48.47975,-123.107,ecotour CDN,EC,vessel within 100m - stopped,Within 100 m/yds,05.1,killer whale - southern resident,SR- oror (SR),
5390,7/15/2012,11:00,Pile Pt. .5mi W,184,48 28.785,123 06.420,48.47975,-123.107,ecotour CDN,EC,200y/183m- stopped,Within 200m/yds,06.1,killer whale - southern resident,SR- oror (SR),
5387,7/15/2012,10:00,Pile Pt. .5mi. W,184,48 28.824,123 06.560,48.48039999,-123.1093333,private motor,PM,area restriction - SJIVNBZ (1/4mi),Area Restriction,40.1,killer whale - southern resident,SR- oror (SR),
5387,7/15/2012,10:00,Pile Pt. .5mi. W,184,48 28.824,123 06.560,48.48039999,-123.1093333,private motor,PM,200y/183m- stopped,Within 200m/yds,06.1,killer whale - southern resident,SR- oror (SR),
5387,7/15/2012,10:00,Pile Pt. .5mi. W,184,48 28.824,123 06.560,48.48039999,-123.1093333,private motor,PM,200y/183m- fishing,Within 200m/yds,06.4,killer whale - southern resident,SR- oror (SR),
5387,7/15/2012,10:00,Pile Pt. .5mi. W,184,48 28.824,123 06.560,48.48039999,-123.1093333,private motor,PM,In path 200-400 yds,In Path,03.1A,killer whale - southern resident,SR- oror (SR),
5387,7/15/2012,10:00,Pile Pt. .5mi. W,184,48 28.824,123 06.560,48.48039999,-123.1093333,private motor,PM,vessel inshore of whales,Inshore,07.0,killer whale - southern resident,SR- oror (SR),
5391,7/15/2012,11:30,Pile Pt. 1mi W,184,48 28.505,123 06.777,48.47508332,-123.11295,ecotour CDN,EC,200y/183m- stopped,Within 200m/yds,06.1,killer whale - southern resident,SR- oror (SR),
5392,7/15/2012,11:30,Pile Pt. 1mi W,184,48 28.505,123 06.777,48.47508332,-123.11295,ecotour CDN,EC,200y/183m- stopped,Within 200m/yds,06.1,killer whale - southern resident,SR- oror (SR),
5393,7/15/2012,11:30,Pile Pt. 1mi W,184,48 28.505,123 06.777,48.47508332,-123.11295,ecotour CDN,EC,vessel within 100m - stopped,Within 100 m/yds,05.1,killer whale - southern resident,SR- oror (SR),
5393,7/15/2012,11:30,Pile Pt. 1mi W,184,48 28.505,123 06.777,48.47508332,-123.11295,ecotour CDN,EC,200y/183m- stopped,Within 200m/yds,06.1,killer whale - southern resident,SR- oror (SR),
5394,7/15/2012,11:30,Pile Pt. 1mi W,184,48 28.505,123 06.777,48.47508332,-123.11295,private motor,PM,200y/183m- stopped,Within 200m/yds,06.1,killer whale - southern resident,SR- oror (SR),
5394,7/15/2012,11:30,Pile Pt. 1mi W,184,48 28.505,123 06.777,48.47508332,-123.11295,private motor,PM,vessel inshore of whales,Inshore,07.0,killer whale - southern resident,SR- oror (SR),
5394,7/15/2012,11:30,Pile Pt. 1mi W,184,48 28.505,123 06.777,48.47508332,-123.11295,private motor,PM,area restriction - SJIVNBZ (1/4mi),Area Restriction,40.1,killer whale - southern resident,SR- oror (SR),
5394,7/15/2012,11:30,Pile Pt. 1mi W,184,48 28.505,123 06.777,48.47508332,-123.11295,private motor,PM,In path 200-400 yds,In Path,03.1A,killer whale - southern resident,SR- oror (SR),
5406,7/16/2012,13:30,"Lummi Rocks, 1mi W",199,48 39.728,122 41.118,48.66213334,-122.6853,ecotour CDN,EC,vessel within 100m - stopped,Within 100 m/yds,05.1,killer whale - southern resident,SR- oror (SR),
5407,7/16/2012,14:00,Lawrence Pt. 1mi E,198,48 39.575,122 43.140,48.65958335,-122.719,ecotour CDN,EC,vessel in path of whales (100-400m ahead of whale),In Path,03.0,killer whale - southern resident,SR- oror (SR),
5407,7/16/2012,14:00,Lawrence Pt. 1mi E,198,48 39.575,122 43.140,48.65958335,-122.719,ecotour CDN,EC,area restriction - NWR,Area Restriction,40.3,killer whale - southern resident,SR- oror (SR),
5408,7/16/2012,14:00,Lawrence Pt. 1mi E,198,48 39.575,122 43.140,48.65958335,-122.719,ecotour CDN,EC,area restriction - NWR,Area Restriction,40.3,killer whale - southern resident,SR- oror (SR),
5416,7/16/2012,15:00,Pt. Lawrence 1mi NE,209,48 39.250,122 43.521,48.65416667,-122.72535,private motor,PM,200y/183m- under power,Within 200m/yds,06.2,killer whale - southern resident,SR- oror (SR),
5416,7/16/2012,15:00,Pt. Lawrence 1mi NE,209,48 39.250,122 43.521,48.65416667,-122.72535,private motor,PM,vessel within 100m - under power,Within 100 m/yds,05.2,killer whale - southern resident,SR- oror (SR),
5416,7/16/2012,15:00,Pt. Lawrence 1mi NE,209,48 39.250,122 43.521,48.65416667,-122.72535,private motor,PM,vessel within 100m - stopped,Within 100 m/yds,05.1,killer whale - southern resident,SR- oror (SR),
5416,7/16/2012,15:00,Pt. Lawrence 1mi NE,209,48 39.250,122 43.521,48.65416667,-122.72535,private motor,PM,In path 200-400 yds,In Path,03.1A,killer whale - southern resident,SR- oror (SR),
5417,7/16/2012,15:00,Pt. Lawrence 1mi NE,209,48 39.250,122 43.521,48.65416667,-122.72535,private motor,PM,non-compliant approach from behind,Approach,04.2,killer whale - southern resident,SR- oror (SR),
5418,7/16/2012,15:00,Pt. Lawrence 1mi NE,209,48 39.250,122 43.521,48.65416667,-122.72535,ecotour CDN,EC,200y/183m- stopped,Within 200m/yds,06.1,killer whale - southern resident,SR- oror (SR),
5404,7/16/2012,12:30,"Lummi Rocks, .5 mi W",199,48 43.244,122 44.324,48.72073332,-122.7387334,ecotour US,EU,200y/183m- stopped,Within 200m/yds,06.1,killer whale - southern resident,SR- oror (SR),
5405,7/16/2012,13:00,"Clark Isl., .5 mi E",197,48 41.337,122 44.632,48.68895003,-122.7438667,ecotour US,EU,vessel within 100m - stopped,Within 100 m/yds,05.1,killer whale - southern resident,SR- oror (SR),
5409,7/16/2012,14:30,"Peapod Rcks., .5 mi S",209,48 37.969,122 44.908,48.6328167,-122.7484667,ecotour CDN,EC,200y/183m- stopped,Within 200m/yds,06.1,killer whale - southern resident,SR- oror (SR),
5410,7/16/2012,14:30,"Peapod Rcks., .5 mi S",209,48 37.969,122 44.908,48.6328167,-122.7484667,private motor,PM,200y/183m- stopped,Within 200m/yds,06.1,killer whale - southern resident,SR- oror (SR),
5410,7/16/2012,14:30,"Peapod Rcks., .5 mi S",209,48 37.969,122 44.908,48.6328167,-122.7484667,private motor,PM,vessel inshore of whales,Inshore,07.0,killer whale - southern resident,SR- oror (SR),
5411,7/16/2012,14:30,"Peapod Rcks., .5 mi S",209,48 37.969,122 44.908,48.6328167,-122.7484667,ecotour US,EU,200y/183m- stopped,Within 200m/yds,06.1,killer whale - southern resident,SR- oror (SR),
5412,7/16/2012,14:30,"Peapod Rcks., .5 mi S",209,48 37.969,122 44.908,48.6328167,-122.7484667,ecotour US,EU,200y/183m- stopped,Within 200m/yds,06.1,killer whale - southern resident,SR- oror (SR),
5413,7/16/2012,14:30,"Peapod Rcks., .5 mi S",209,48 37.969,122 44.908,48.6328167,-122.7484667,ecotour US,EU,area restriction - NWR,Area Restriction,40.3,killer whale - southern resident,SR- oror (SR),
5414,7/16/2012,14:30,"Peapod Rcks., .5 mi S",209,48 37.969,122 44.908,48.6328167,-122.7484667,ecotour US,EU,In path 200-400 yds,In Path,03.1A,killer whale - southern resident,SR- oror (SR),
5414,7/16/2012,14:30,"Peapod Rcks., .5 mi S",209,48 37.969,122 44.908,48.6328167,-122.7484667,ecotour US,EU,200y/183m- stopped,Within 200m/yds,06.1,killer whale - southern resident,SR- oror (SR),
